ticker,ts,mid
XLP,31:11.0,55.5129
XLRE,34:41.0,110.949
XLU,33:17.4,84.5303
XLY,31:32.4,107.6343
XLE,30:22.4,113.1032
XLRE,31:17.7,81.1074
XLP,31:52.3,45.5671
XLV,33:03.7,136.3279
XLB,35:33.2,151.1826
XLU,32:09.5,109.0705
XLK,34:14.8,126.7801
XLRE,32:23.1,81.0447
XLC,35:40.2,57.912
XLI,32:51.5,110.9339
XLRE,31:01.6,81.3343
XLP,33:07.2,49.9482
XLE,30:51.4,114.1138
XLP,32:58.1,47.855
XLC,34:36.5,79.9484
XLF,31:29.2,92.1727
XLP,32:32.2,48.0276
XLY,34:26.3,133.4007
XLE,33:22.3,188.0455
XLV,31:00.5,65.9531
XLU,31:45.3,116.57
XLK,33:34.2,123.8075
XLP,32:24.5,44.0381
XLV,35:44.7,195.0247
XLV,34:48.0,176.8568
XLF,33:16.3,129.2108
XLC,31:38.7,67.2744
XLF,31:04.7,87.1297
XLF,31:17.7,92.2544
XLC,30:35.3,80.3843
XLV,31:34.1,81.3711
XLK,30:51.4,99.9819
XLRE,33:07.2,84.7141
XLY,33:03.7,169.4744
XLP,34:16.2,57.4641
XLE,32:11.2,171.5823
XLE,32:36.5,190.7113
XLI,34:14.4,181.811
XLRE,32:18.3,74.3365
XLB,35:24.8,157.2348
XLK,32:01.5,123.6972
XLY,35:07.6,159.5134
XLC,35:19.5,52.8318
XLC,31:02.6,76.5642
XLV,30:06.3,101.778
XLY,34:49.4,146.5507
XLI,33:46.5,132.6648
XLC,33:53.8,51.7569
XLY,35:24.8,200.967
XLB,33:05.8,181.721
XLY,34:52.9,148.8045
XLRE,35:38.8,100.5552
XLP,31:51.3,44.8236
XLC,32:36.5,78.472
XLP,33:37.7,48.4909
XLV,31:45.3,90.4636
XLV,33:34.5,148.7832
XLC,30:45.5,73.8484
XLK,33:45.0,119.5192
XLV,35:13.6,203.02
XLP,32:28.0,46.6485
XLI,32:26.3,82.2131
XLC,30:37.8,76.6082
XLV,31:51.3,90.3586
XLP,31:25.0,51.5114
XLV,31:05.8,68.1303
XLRE,34:01.8,102.6616
XLF,34:41.4,150.0994
XLY,31:49.2,126.9351
XLI,32:34.3,89.5372
XLV,33:53.1,155.2902
XLRE,34:16.2,118.5335
XLV,31:24.3,76.9709
XLV,31:09.6,74.1866
XLC,35:11.5,63.528
XLU,35:47.2,77.9479
XLV,30:22.0,97.0477
XLF,35:13.9,196.354
XLV,30:41.6,88.0748
XLP,34:41.4,54.0819
XLU,33:45.0,76.2062
XLP,32:25.6,44.4953
XLRE,32:21.4,80.4287
XLK,31:04.0,103.3454
XLB,34:09.2,183.3281
XLRE,32:07.0,81.5442
XLC,32:16.5,66.839
XLC,34:54.3,73.5733
XLF,35:29.7,170.6573
XLV,30:50.4,75.0088
XLF,33:21.9,135.3249
XLE,2/12/2026 9:32,197.9125
XLC,2/12/2026 9:30,84.9503
XLI,35:05.9,175.6883
XLK,35:30.7,121.2615
XLI,30:26.9,102.8063
XLV,30:25.9,92.247
XLE,33:41.9,214.0875
XLC,35:10.1,67.4305
XLC,30:23.8,86.0483
XLRE,35:30.0,104.8337
XLU,33:01.6,94.7907
XLB,34:44.5,124.857
XLY,34:00.8,128.6481
XLI,35:40.2,232.4483
XLY,2/12/2026 9:34,143.8108
XLF,30:54.6,89.8347
XLF,34:22.5,140.8853
XLRE,32:34.3,91.5434
XLI,30:12.6,110.5759
XLV,30:05.2,102.8415
XLF,30:33.3,88.4627
XLF,30:12.6,88.7572
XLY,31:34.1,113.8603
XLE,33:01.3,171.4873
XLE,34:08.5,212.8328
XLI,2/12/2026 9:34,173.1312
XLF,32:55.7,123.9063
XLRE,30:50.8,76.5618
XLI,33:34.5,115.9517
XLK,30:41.3,90.2061
XLY,31:46.0,123.9107
XLP,34:55.7,65.6944
XLK,31:15.9,117.1958
XLU,2/12/2026 9:31,107.8636
XLU,2/12/2026 9:33,78.4104
XLY,33:06.2,166.9189
XLC,34:42.8,79.4334
XLE,31:11.7,106.6402
XLV,35:17.1,194.961
XLI,34:51.9,159.1903
XLU,33:10.0,90.2306
XLY,32:29.8,150.8179
XLE,33:42.6,216.457
XLU,31:26.8,125.0331
XLY,31:21.2,91.7633
XLC,32:07.7,71.6419
XLI,34:30.9,180.6777
XLK,31:22.2,113.6962
XLY,30:40.6,100.5342
XLE,34:04.3,208.4256
XLC,31:57.9,71.4474
XLB,33:26.8,157.2033
XLP,34:08.5,62.131
XLU,34:51.5,97.05
XLF,32:13.7,88.5245
XLV,35:21.3,207.8173
XLRE,33:06.5,83.0283
XLY,2/12/2026 9:35,206.2317
XLK,32:15.8,122.0334
XLP,30:15.8,80.2428
XLP,33:57.3,61.2559
XLRE,31:04.4,89.4246
XLP,31:43.3,44.3941
XLV,33:19.5,148.617
XLY,31:43.3,120.8705
XLU,31:48.1,114.9024
XLB,31:32.4,146.2255
XLI,35:24.1,184.3308
XLK,31:34.5,120.0983
XLY,32:08.8,119.3097
XLU,33:24.7,81.8242
XLRE,30:19.9,87.7839
XLB,32:35.8,151.1211
XLV,32:02.8,102.5096
XLRE,33:18.1,117.3008
XLRE,33:49.2,119.9077
XLU,32:42.0,88.6373
XLI,32:28.7,81.3086
XLI,31:21.5,85.7803
XLF,34:58.5,198.4051
XLC,30:18.2,85.7676
XLRE,35:24.4,95.296
XLRE,35:36.3,99.7167
XLE,30:39.9,119.9839
XLY,34:59.6,152.6357
XLE,34:11.6,208.533
XLC,33:02.3,88.1338
XLB,30:59.1,124.2656
XLV,2/12/2026 9:33,142.2994
XLK,2/12/2026 9:33,123.5506
XLE,31:40.8,139.9859
XLY,30:59.8,97.5633
XLF,33:36.6,150.9978
XLP,34:48.4,59.1966
XLF,30:07.7,84.5683
XLF,33:46.8,137.9472
XLE,30:29.7,100.8845
XLV,31:50.9,90.0168
XLY,35:37.7,240.754
XLI,31:46.0,84.7305
XLV,2/12/2026 9:33,136.1435
XLI,30:15.1,118.047
XLF,33:07.9,129.2897
XLF,31:50.2,100.4209
XLY,31:45.3,123.954
XLB,34:11.3,181.5667
XLF,30:18.5,87.493
XLU,30:19.9,113.2684
XLY,34:38.2,150.3003
XLK,31:44.0,116.8409
XLK,30:40.6,89.8105
XLC,34:46.6,78.9622
XLRE,32:23.8,80.7484
XLB,33:26.5,156.1909
XLF,30:11.9,84.3827
XLV,32:40.6,136.4746
XLB,30:58.8,124.9765
XLF,32:17.2,95.298
XLC,32:44.8,68.6436
XLRE,2/12/2026 9:34,119.0054
XLV,33:23.7,152.4533
XLRE,2/12/2026 9:34,121.7849
XLI,30:15.8,114.3635
XLB,30:31.5,112.4979
XLY,33:33.5,141.2479
XLK,33:37.7,122.524
XLP,33:20.2,44.5105
XLE,30:43.7,113.0997
XLB,33:37.3,158.1504
XLB,31:10.3,143.9345
XLF,35:39.8,157.5346
XLU,31:18.0,107.4167
XLB,35:31.1,147.329
XLP,35:36.3,63.0322
XLB,35:49.3,141.244
XLRE,31:27.1,83.5003
XLV,33:22.6,148.0042
XLC,35:07.3,64.567
XLF,33:24.7,138.7353
XLK,31:11.7,108.5697
XLY,31:07.2,85.58
XLC,35:49.6,52.9528
XLY,34:52.6,150.7383
XLI,32:11.6,84.4064
XLU,32:52.2,94.4874
XLK,32:46.9,121.7128
XLF,32:50.8,121.5606
XLK,31:55.5,124.2962
XLI,34:40.4,175.7798
XLF,34:55.0,183.2773
XLP,34:25.6,58.5473
XLY,30:32.2,91.5834
XLY,31:43.6,118.4274
XLK,32:52.5,127.3225
XLY,33:00.6,174.9517
XLU,30:06.6,105.3476
XLY,31:57.9,126.3146
XLE,32:06.3,170.3241
XLV,35:46.5,208.4529
XLF,2/12/2026 9:34,177.3892
XLV,34:49.4,173.5523
XLB,30:57.7,126.8238
XLF,33:03.0,126.9967
XLRE,32:21.0,79.3707
XLI,34:29.5,183.6478
XLY,34:58.2,151.0536
XLY,30:10.5,90.3954
XLP,31:17.7,53.4134
XLI,31:33.8,87.7032
XLE,31:20.1,107.8369
XLC,33:35.2,75.1747
XLB,31:44.6,145.2574
XLK,33:41.2,118.4689
XLY,35:34.2,225.6638
XLU,35:29.7,82.2756
XLB,33:22.3,158.9372
XLF,32:40.3,119.475
XLV,30:08.0,100.2178
XLE,30:09.8,98.3346
XLI,33:12.8,91.9009
XLU,35:49.3,77.428
XLI,31:34.1,88.2374
XLE,33:59.0,227.1968
XLY,34:20.0,131.6842
XLV,33:22.3,148.8225
XLV,32:01.8,98.0878
XLY,2/12/2026 9:31,97.2482
XLK,33:48.2,123.2924
XLU,34:27.7,102.0284
XLF,32:14.0,88.8885
XLY,31:59.7,124.942
XLK,2/12/2026 9:32,113.3507
XLK,34:12.7,133.3164
XLRE,31:22.6,79.3916
XLF,33:38.4,146.4485
XLI,33:05.8,106.6492
XLB,32:20.7,160.586
XLF,31:53.4,100.2776
XLU,32:59.2,94.5574
XLF,30:49.7,94.2221
XLRE,32:17.5,71.7557
XLRE,30:20.3,89.1865
XLP,30:25.5,79.8586
XLP,32:04.6,51.8837
XLV,32:07.4,110.9979
XLK,30:50.4,98.8274
XLY,35:11.5,164.5208
XLV,33:17.7,151.3699
XLY,30:08.4,91.9714
XLI,35:25.1,182.034
XLRE,33:14.9,99.6026
XLB,30:04.2,110.6356
XLP,30:15.4,79.3722
XLK,32:54.3,131.2914
XLRE,34:29.5,115.723
XLF,2/12/2026 9:30,86.4305
XLRE,30:40.6,91.6546
XLC,31:44.0,66.4376
XLP,32:02.5,52.0938
XLY,34:24.9,135.2529
XLF,34:04.3,152.6191
XLE,31:00.5,115.1732
XLK,31:37.6,112.8965
XLK,30:31.1,98.9886
XLRE,31:01.2,80.3768
XLV,33:33.8,152.6115
XLC,31:35.9,70.3766
XLRE,2/12/2026 9:31,79.526
XLC,31:36.6,70.0699
XLV,33:46.8,138.778
XLU,31:14.2,112.9014
XLI,33:34.2,113.6385
XLB,34:42.8,131.441
XLC,34:24.2,79.1418
XLF,35:40.9,159.7453
XLK,31:07.2,101.6476
XLK,34:56.1,129.8498
XLV,34:49.1,171.9854
XLV,30:52.5,69.6918
XLB,30:24.5,112.3877
XLI,30:05.9,105.6926
XLK,33:32.8,122.4286
XLV,32:28.0,130.3125
XLC,35:30.7,59.2544
XLY,30:30.8,89.0903
XLB,30:59.8,124.6569
XLK,33:51.7,120.4035
XLY,30:58.1,99.517
XLI,31:12.4,87.8705
XLB,30:23.8,110.4751
XLRE,35:17.4,106.8057
XLK,31:26.8,111.9042
XLP,34:59.2,64.2624
XLRE,34:04.3,105.7706
XLP,33:13.2,43.4251
XLK,30:18.9,84.2391
XLI,2/12/2026 9:32,85.8156
XLC,32:20.3,66.5045
XLY,31:53.7,126.683
XLY,33:39.8,143.8661
XLI,33:45.0,137.6149
XLK,32:59.5,128.9287
XLY,2/12/2026 9:32,177.038
XLC,31:32.4,72.0744
XLE,33:39.4,197.7013
XLE,34:32.6,214.1923
XLP,32:42.4,47.2925
XLY,30:36.0,90.3314
XLU,30:48.3,116.994
XLV,30:01.4,98.9915
XLI,32:08.1,84.4595
XLU,31:43.3,122.2159
XLY,34:42.8,138.5407
XLP,31:36.9,45.7326
XLI,30:50.4,101.8065
XLY,30:33.6,90.5852
XLY,34:59.9,151.7457
XLP,33:12.5,44.5587
XLP,33:45.0,52.9009
XLP,30:38.1,67.7577
XLU,32:17.9,96.9537
XLP,31:25.8,50.8917
XLF,35:12.2,208.9845
XLRE,34:45.9,102.4416
XLF,30:22.4,86.4122
XLU,31:40.1,119.5911
XLP,34:21.4,56.8705
XLV,2/12/2026 9:31,85.5984
XLC,30:53.5,75.9248
XLF,30:56.7,96.1947
XLU,30:52.5,103.6493
XLU,33:06.2,92.274
XLU,34:57.9,87.3526
XLY,34:31.6,147.7905
XLC,34:51.9,75.1528
XLY,35:13.6,175.9562
XLK,32:07.7,134.0448
XLRE,31:26.4,81.3206
XLRE,35:29.3,103.3673
XLY,30:01.0,99.1823
XLK,32:48.3,120.2704
XLY,30:04.2,90.9056
XLV,35:12.9,212.3916
XLE,30:11.5,102.0798
XLK,35:32.5,125.4843
XLV,33:29.7,153.3096
XLU,34:56.1,89.2298
XLK,33:53.8,117.249
XLC,32:56.0,73.7097
XLP,34:05.3,62.9974
XLU,31:11.7,111.4634
XLC,35:39.5,57.799
XLF,33:14.2,133.2521
XLU,33:28.6,77.0508
XLC,32:50.8,68.0533
XLU,30:45.8,117.2979
XLC,31:29.9,70.1479
XLRE,33:53.8,116.7011
XLF,33:30.3,148.2649
XLP,32:52.2,49.9847
XLC,35:15.4,59.1332
XLU,33:17.0,84.5508
XLK,34:42.8,143.3236
XLK,32:55.7,127.0179
XLY,33:43.6,129.753
XLF,31:25.8,95.7576
XLF,34:46.6,170.5085
XLB,32:19.3,159.9602
XLB,32:29.4,162.0668
XLF,2/12/2026 9:34,147.3627
XLP,35:27.6,67.4728
XLRE,32:53.2,92.7717
XLY,35:03.8,154.8176
XLY,35:21.6,197.6759
XLI,33:12.5,93.2161
XLE,34:51.5,235.7801
XLC,34:18.3,66.9327
XLF,33:19.8,130.1713
XLRE,31:27.5,82.7539
XLV,33:39.4,144.7084
XLRE,33:27.5,113.2133
XLV,31:05.4,67.831
XLP,33:09.3,48.1038
XLP,30:40.6,70.0413
XLY,30:46.2,105.2233
XLK,30:24.8,93.1968
XLI,35:16.7,174.5472
XLB,34:17.6,162.8295
XLB,32:53.2,178.8906
XLE,32:15.8,184.7558
XLP,34:44.9,57.1426
XLK,35:49.6,118.7806
XLB,2/12/2026 9:32,152.9418
XLC,31:47.1,65.0104
XLB,32:59.2,180.1407
XLE,2/12/2026 9:35,253.5793
XLY,31:48.8,125.9864
XLRE,33:29.7,117.6333
XLC,35:02.4,66.9574
XLC,32:25.2,74.8737
XLC,34:42.4,80.7576
XLU,30:05.9,103.6196
XLF,35:17.4,190.3642
XLB,34:27.7,168.0381
XLV,31:19.8,77.314
XLK,33:28.6,129.9049
XLE,35:22.7,252.3036
XLI,2/12/2026 9:33,138.2421
XLV,30:31.1,88.6748
XLV,2/12/2026 9:34,166.0155
XLK,32:42.4,118.8502
XLI,34:27.0,191.2066
XLK,31:46.0,123.4311
XLK,32:09.1,138.9371
XLY,33:50.3,127.3095
XLF,35:05.2,215.5896
XLV,30:22.4,94.7566
XLV,32:49.0,145.8971
XLF,34:31.9,148.2931
XLV,30:38.1,84.6223
XLP,34:32.6,58.47
XLRE,34:37.5,114.3666
XLP,30:30.8,69.9556
XLU,30:02.1,98.3947
XLRE,33:48.2,118.029
XLK,2/12/2026 9:34,126.2835
XLRE,34:39.7,110.7145
XLRE,33:04.1,90.6594
XLY,31:57.2,129.2541
XLF,32:20.3,104.0928
XLB,34:57.5,139.3418
XLC,34:49.1,74.7105
XLK,32:06.3,131.9886
XLB,35:33.9,151.9326
XLC,32:53.2,70.4408
XLY,30:51.8,108.7747
XLC,32:00.0,71.7915
XLE,32:39.2,189.0598
XLK,34:09.9,136.2416
XLC,35:21.6,55.8732
XLP,31:07.5,56.5654
XLU,35:13.9,89.3441
XLI,31:21.2,85.9553
XLI,33:25.4,102.5522
XLI,2/12/2026 9:32,82.7543
XLF,35:41.6,157.8387
XLK,32:15.1,119.6413
XLRE,30:23.4,88.7589
XLU,30:18.2,112.2146
XLV,32:34.3,131.5287
XLB,35:15.4,154.4591
XLY,34:02.9,131.7236
XLU,31:15.6,108.1773
XLU,30:59.5,101.7074
XLP,32:35.8,47.0714
XLY,2/12/2026 9:33,143.6536
XLRE,2/12/2026 9:30,96.6002
XLP,31:34.5,43.9138
XLB,31:16.6,143.3495
XLU,35:45.4,78.3137
XLRE,34:59.6,118.8919
XLI,32:10.9,84.3711
XLP,30:17.8,83.2309
XLI,32:16.5,88.4778
XLK,34:07.1,139.4648
XLY,31:53.0,128.6514
XLP,31:26.8,47.8594
XLRE,34:44.9,105.6473
XLB,32:02.1,144.2555
XLB,31:36.2,141.7486
XLF,30:37.4,91.5258
XLC,30:19.6,89.6508
XLF,30:06.3,89.9435
XLC,32:43.4,72.3879
XLC,35:11.1,63.237
XLB,35:12.9,148.4878
XLC,31:43.6,66.3471
XLK,35:24.1,124.0674
XLY,33:55.2,134.772
XLE,32:15.4,179.5228
XLF,31:12.1,95.0719
XLI,34:09.2,166.0907
XLK,33:39.8,118.9458
XLY,31:50.9,129.5607
XLB,32:23.1,153.8866
XLU,32:15.4,94.9575
XLY,33:48.2,131.1448
XLRE,32:57.4,94.6235
XLE,30:15.4,103.2424
XLI,31:26.8,91.9616
XLY,32:49.0,157.7597
XLB,32:30.5,166.3513
XLU,32:53.2,91.4356
XLV,30:18.5,104.6935
XLF,34:09.5,146.2427
XLI,31:52.3,75.9452
XLRE,34:55.0,106.2529
XLB,34:41.0,137.1564
XLC,34:55.4,71.6556
XLB,30:29.7,112.9716
XLI,33:59.0,146.0407
XLF,33:37.3,145.7598
XLC,33:09.3,87.6708
XLK,32:12.6,126.428
XLE,32:45.5,186.9768
XLI,33:20.5,103.0731
XLE,35:32.2,285.2602
XLK,32:39.6,120.6372
XLI,34:53.3,165.6599
XLU,31:40.8,123.7397
XLB,33:40.8,142.3461
XLV,33:35.9,146.0297
XLI,30:34.3,95.2301
XLB,33:20.5,169.8067
XLY,35:27.6,206.8016
XLRE,2/12/2026 9:30,89.6899
XLP,31:47.4,44.2488
XLE,30:45.1,112.896
XLC,35:05.5,66.3526
XLY,30:06.3,91.855
XLK,30:48.6,96.1324
XLE,31:53.4,156.535
XLP,34:27.0,55.8507
XLB,32:23.5,156.1831
XLE,34:21.8,217.8077
XLP,35:09.7,69.2149
XLV,35:47.5,213.5779
XLY,2/12/2026 9:34,137.7175
XLY,35:01.7,148.4737
XLY,32:04.6,113.7679
XLC,35:48.9,52.9236
XLY,30:41.6,101.9239
XLB,33:17.4,169.1113
XLV,32:25.6,122.6116
XLU,32:38.2,83.7916
XLB,35:06.9,147.6876
XLK,31:53.0,120.3344
XLRE,34:11.3,110.9353
XLB,35:18.5,157.2639
XLE,2/12/2026 9:34,222.8078
XLK,34:24.2,134.7232
XLF,30:52.5,90.6179
XLP,34:41.0,53.1049
XLU,35:39.8,79.3015
XLP,34:31.9,57.7895
XLK,33:38.7,119.5448
XLP,31:24.7,51.8091
XLF,31:01.9,91.9859
XLP,30:46.5,61.756
XLV,34:06.0,144.0125
XLC,34:32.3,86.4124
XLV,30:00.3,101.5923
XLU,32:52.5,91.5541
XLE,30:34.3,104.9308
XLF,35:10.1,205.0068
XLV,32:49.7,152.2879
XLP,33:24.0,42.776
XLK,31:13.1,111.5372
XLF,31:18.0,94.0096
XLF,33:46.5,139.6732
XLY,2/12/2026 9:32,159.1472
XLP,32:22.1,43.8762
XLK,34:37.9,138.2292
XLI,30:18.9,111.9558
XLE,34:06.4,209.3657
XLK,34:09.5,133.5308
XLV,30:36.7,82.482
XLB,32:48.7,162.4639
XLP,35:49.6,65.6408
XLC,31:06.8,83.7695
XLY,30:20.3,82.8183
XLRE,30:37.1,98.7464
XLK,32:28.4,115.5316
XLV,32:43.1,138.2313
XLV,34:30.2,159.8674
XLY,34:22.2,128.7834
XLC,32:35.8,80.7485
XLF,35:45.4,179.2598
XLB,30:39.9,109.5468
XLB,33:02.3,173.3744
XLK,34:56.4,126.5009
XLV,30:23.4,97.7545
XLY,32:55.3,177.222
XLK,34:18.6,133.2127
XLRE,35:01.3,125.044
XLRE,34:36.8,114.9083
XLP,34:06.7,64.6782
XLRE,34:47.7,102.8919
XLU,34:12.3,86.9423
XLV,33:21.6,147.3979
XLRE,35:41.2,103.6106
XLRE,35:27.9,106.7697
XLB,33:47.8,156.2653
XLU,32:12.6,102.9153
XLI,30:49.7,98.109
XLY,34:23.9,132.0246
XLV,30:04.5,103.8965
XLK,32:31.9,112.9524
XLRE,33:58.7,110.8099
XLK,33:01.3,124.969
XLK,32:59.2,128.8578
XLI,2/12/2026 9:31,84.8381
XLF,35:09.7,205.456
XLC,33:05.1,85.5005
XLI,31:00.5,95.5856
XLC,32:01.5,67.8208
XLK,32:02.8,123.9759
XLV,33:43.6,141.3222
XLC,32:23.8,73.7966
XLB,33:35.6,151.2038
XLU,31:10.3,107.8447
XLY,30:18.2,87.3004
XLI,35:11.5,194.666
XLK,30:12.9,92.3958
XLB,31:20.5,151.8177
XLY,34:45.9,137.1367
XLRE,32:08.4,80.9181
XLE,35:14.7,253.1492
XLP,35:02.0,67.1788
XLRE,32:06.3,80.2188
XLV,32:33.3,131.1185
XLE,35:46.5,238.7166
XLP,32:55.3,51.5815
XLK,34:47.3,146.1239
XLRE,2/12/2026 9:35,99.7053
XLU,35:23.4,88.7594
XLB,2/12/2026 9:33,155.4185
XLY,31:13.8,87.3282
XLE,30:04.5,109.8011
XLB,35:48.2,141.4326
XLF,30:09.8,87.1836
XLV,32:12.6,112.9771
XLV,33:11.8,152.4449
XLY,32:09.5,124.7754
XLU,34:00.8,77.773
XLP,33:14.6,42.8006
XLK,32:45.9,121.0664
XLV,34:27.7,161.7685
XLF,34:48.7,175.3535
XLK,33:31.7,123.8327
XLP,30:32.2,66.231
XLB,33:48.9,151.816
XLY,32:23.5,147.2873
XLY,2/12/2026 9:30,90.7035
XLK,35:16.7,143.2266
XLC,33:34.2,75.6455
XLP,33:47.8,52.9918
XLK,2/12/2026 9:33,122.5358
XLF,30:03.1,95.9894
XLU,2/12/2026 9:30,112.7704
XLE,35:01.3,226.2748
XLP,35:05.9,68.9107
XLU,30:37.1,105.4831
XLF,35:33.2,169.3296
XLRE,32:13.3,74.9688
XLP,31:23.6,53.4453
XLP,32:43.4,47.5195
XLE,34:19.7,218.8944
XLV,33:08.3,144.3307
XLU,31:51.3,106.6666
XLI,2/12/2026 9:33,107.6899
XLRE,32:22.1,78.9771
XLV,30:50.8,74.2062
XLK,33:50.6,123.9211
XLC,33:19.5,78.5826
XLV,30:16.1,100.8737
XLC,31:08.9,86.6613
XLRE,2/12/2026 9:31,83.0656
XLC,30:51.4,76.6297
XLK,31:04.4,101.7819
XLY,33:14.2,148.0872
XLU,34:42.4,97.4353
XLU,34:35.4,100.0963
XLY,2/12/2026 9:33,135.7572
XLV,33:31.4,154.3259
XLB,33:53.1,158.1756
XLB,31:01.2,127.7687
XLF,35:21.6,201.8112
XLB,35:20.2,157.3931
XLE,34:55.7,232.2634
XLK,33:12.5,108.8811
XLU,31:50.2,105.7069
XLRE,32:56.0,96.7149
XLRE,30:09.1,87.458
XLV,32:16.8,107.8648
XLB,31:56.5,151.6608
XLC,33:53.4,51.8292
XLRE,30:10.5,84.9849
XLC,35:31.4,59.0928
XLI,34:02.9,154.211
XLC,34:04.3,56.9904
XLV,32:30.5,135.0888
XLI,34:40.7,171.2669
XLE,35:21.6,253.3911
XLC,33:51.7,57.0141
XLP,32:53.2,52.1981
XLP,35:18.8,66.0611
XLP,34:06.4,63.7944
XLP,33:34.5,44.6553
XLB,30:53.5,125.9426
XLK,33:43.6,117.9484
XLU,30:35.7,104.1911
XLK,34:45.9,147.8813
XLB,33:09.3,171.4689
XLI,31:13.5,85.6755
XLC,32:29.1,76.093
XLRE,31:28.2,82.7069
XLC,30:15.1,87.7548
XLV,32:24.2,126.4741
XLV,31:44.6,91.6997
XLU,32:04.6,109.2332
XLB,32:13.3,152.1766
XLV,34:04.0,149.2673
XLE,31:15.6,110.9044
XLY,34:27.4,133.9537
XLF,30:28.7,91.749
XLE,31:55.8,154.052
XLF,33:34.2,148.697
XLRE,30:05.2,94.3853
XLU,32:20.3,93.8265
XLE,34:21.1,224.0501
XLC,32:39.6,76.0095
XLC,35:06.9,65.8403
XLC,33:24.0,76.2268
XLK,30:32.6,98.8444
XLE,34:26.3,227.1518
XLY,33:31.7,145.2595
XLK,33:55.9,121.0021
XLI,30:54.6,99.7776
XLB,31:41.8,133.6766
XLV,33:38.0,142.7547
XLP,34:20.4,56.0963
XLI,33:22.6,109.7501
XLU,34:14.4,91.0872
XLK,30:27.6,95.7094
XLP,30:39.5,66.3625
XLU,33:10.7,90.1041
XLU,33:23.3,82.3956
XLY,30:30.4,89.8548
XLRE,35:06.9,117.8427
XLB,31:01.9,126.0055
XLI,33:47.5,135.0248
XLF,32:09.1,91.6699
XLC,31:28.9,68.582
XLC,34:39.3,85.567
XLE,31:55.5,153.8802
XLI,31:40.4,85.8371
XLU,31:06.1,112.8654
XLV,35:32.9,196.0916
XLV,32:52.5,148.9327
XLI,30:12.9,113.8186
XLE,33:03.7,179.2437
XLP,30:03.1,99.0965
XLK,34:12.3,133.975
XLB,35:38.4,149.2543
XLP,32:07.0,48.9943
XLU,31:46.0,114.3415
XLV,35:13.2,209.3579
XLE,35:10.4,246.6518
XLRE,2/12/2026 9:33,129.4756
XLV,35:42.3,205.6671
XLP,32:01.5,49.9766
XLB,2/12/2026 9:30,106.9085
XLI,31:44.3,84.4014
XLI,32:08.8,82.766
XLP,32:39.9,46.3552
XLK,31:42.2,116.2006
XLV,35:30.0,198.671
XLB,31:22.9,148.0712
XLE,35:42.3,258.0429
XLF,34:41.0,152.3926
XLF,31:36.2,96.2318
XLU,34:17.9,94.9655
XLV,34:10.2,144.7822
XLI,31:53.7,77.606
XLY,31:49.5,127.4541
XLV,33:52.0,147.2871
XLE,32:22.8,186.9884
XLY,35:10.4,159.2954
XLC,30:28.7,84.8515
XLU,34:12.7,88.5839
XLB,30:03.1,107.6938
XLF,32:35.0,114.5897
XLP,30:57.0,62.7416
XLV,31:37.3,85.6602
XLP,32:01.8,50.5324
XLF,33:31.0,152.1275
XLI,32:33.6,90.6401
XLV,34:46.3,169.9849
XLV,34:41.7,158.0186
XLC,31:49.5,64.1529
XLP,31:13.1,55.2249
XLV,34:42.4,168.2493
XLC,35:41.9,56.8593
XLB,35:19.2,156.5511
XLC,32:04.2,67.5161
XLF,32:24.2,114.3142
XLC,33:20.2,77.314
XLY,30:09.4,87.4793
XLK,31:21.9,112.3242
XLV,33:15.3,151.142
XLV,32:18.3,116.0008
XLP,34:23.5,55.7806
XLK,31:24.3,111.759
XLP,31:47.1,43.6377
XLP,32:45.2,47.4643
XLV,33:24.4,148.8209
XLV,32:31.2,132.8688
XLI,30:01.0,100.1649
XLK,35:17.8,142.7196
XLF,31:31.7,91.9042
XLY,2/12/2026 9:33,162.152
XLE,31:08.6,108.0219
XLI,33:53.1,141.563
XLI,30:55.6,101.3429
XLRE,35:12.5,106.2092
XLY,34:11.3,137.989
XLI,35:06.2,173.1406
XLU,34:38.2,105.2013
XLI,30:38.8,93.6621
XLC,35:13.6,63.5466
XLRE,35:04.5,121.5008
XLY,30:33.3,90.6025
XLP,30:13.3,82.5404
XLP,31:01.6,61.4569
XLV,30:53.9,69.4223
XLI,32:24.9,83.7183
XLK,30:26.9,92.4391
XLF,34:44.5,172.8723
XLK,33:37.3,122.5193
XLE,31:52.7,155.3142
XLU,31:12.4,109.0019
XLRE,30:58.1,80.9465
XLF,32:31.9,118.1728
XLU,35:09.0,89.4067
XLK,32:42.7,120.2238
XLV,35:25.1,194.5435
XLY,35:44.7,283.4332
XLE,30:18.5,111.7688
XLC,34:02.5,54.9669
XLI,35:33.9,216.44
XLE,30:53.2,110.6494
XLC,35:41.6,56.5963
XLF,32:30.8,110.7174
XLY,30:22.4,84.712
XLC,34:59.2,65.9129
XLE,33:54.5,225.1009
XLF,32:36.8,117.4491
XLK,32:32.6,112.364
XLU,33:07.6,91.9927
XLI,35:44.0,226.9673
XLB,30:43.7,108.0071
XLRE,2/12/2026 9:34,101.7453
XLF,34:21.8,142.2553
XLB,33:05.1,181.9752
XLV,35:10.4,217.1446
XLY,31:20.5,91.3198
XLB,35:42.6,152.0038
XLK,34:55.7,125.1513
XLU,33:55.5,77.7387
XLK,34:31.2,133.5907
XLU,32:28.4,96.9828
